Prov/Terr,FSA,Employment Income #,Employment Income $,Pension Income #,Pension Income $,Investment Income #,Investment Income $,Self-employment Income #,Self-employment Income $,Benefits Income #,Benefits Income $,Other Income #,Other Income $,,,,,,,,,,,
35,N2Z,6160 ,377464000 ,4190 ,172187000 ,4070 ,50400000 ,1040 ,17194000 ,2110 ,18015000 ,3430 ,52848000 ,,,,,,,,,,,
35,N3A,8890 ,500285000 ,4480 ,152866000 ,5210 ,76696000 ,1410 ,21863000 ,2930 ,24048000 ,4080 ,38620000 ,,,,,,,,,,,
35,N3B,6690 ,364096000 ,2770 ,77639000 ,3750 ,65487000 ,1400 ,29816000 ,2230 ,17687000 ,2840 ,21709000 ,,,,,,,,,,,
35,N3C,15470 ,867253000 ,4870 ,125044000 ,5620 ,76551000 ,1900 ,28805000 ,6010 ,52551000 ,6870 ,63491000 ,,,,,,,,,,,
35,N3E,1180 ,63377000 ,180 ,3722000 ,490 ,9266000 ,240 ,3020000 ,420 ,4309000 ,690 ,6249000 ,,,,,,,,,,,
35,N3H,13190 ,583535000 ,5710 ,139671000 ,4560 ,59003000 ,1640 ,21211000 ,6820 ,58490000 ,6310 ,55920000 ,,,,,,,,,,,
35,N3L,8680 ,453659000 ,4350 ,124107000 ,4030 ,54735000 ,1350 ,20906000 ,3590 ,31584000 ,4200 ,41722000 ,,,,,,,,,,,
35,N3P,4620 ,201957000 ,2110 ,50926000 ,1430 ,8420000 ,510 ,7332000 ,2330 ,21741000 ,2060 ,20646000 ,,,,,,,,,,,
35,N3R,17590 ,797715000 ,11110 ,315442000 ,8390 ,77016000 ,2260 ,37946000 ,9330 ,82090000 ,9070 ,87178000 ,,,,,,,,,,,
35,N3S,12660 ,496663000 ,5960 ,125024000 ,3670 ,21182000 ,1360 ,14551000 ,8520 ,82172000 ,6360 ,58554000 ,,,,,,,,,,,
35,N3T,18170 ,852321000 ,7800 ,204557000 ,6990 ,111286000 ,2670 ,45042000 ,9150 ,87900000 ,9220 ,89181000 ,,,,,,,,,,,
35,N3V,900 ,47107000 ,420 ,10809000 ,340 ,3689000 ,90 ,1108000 ,360 ,3083000 ,400 ,4186000 ,,,,,,,,,,,
35,N3W,8340 ,435899000 ,3540 ,109165000 ,3470 ,35583000 ,1260 ,18191000 ,3120 ,28834000 ,4010 ,38936000 ,,,,,,,,,,,
35,N3Y,11130 ,474450000 ,8240 ,240378000 ,5900 ,73231000 ,1750 ,23006000 ,6550 ,55399000 ,5750 ,49485000 ,,,,,,,,,,,
35,N4B,3980 ,170327000 ,2470 ,61468000 ,1800 ,24950000 ,640 ,7625000 ,2460 ,20111000 ,2030 ,20242000 ,,,,,,,,,,,
35,N4G,9830 ,423588000 ,7260 ,202745000 ,5460 ,84859000 ,1600 ,23785000 ,5930 ,45704000 ,5230 ,48261000 ,,,,,,,,,,,
35,N4K,13560 ,576188000 ,9990 ,289327000 ,7510 ,92693000 ,2290 ,36761000 ,7950 ,68440000 ,7610 ,79418000 ,,,,,,,,,,,
35,N4L,3570 ,145313000 ,3360 ,101289000 ,2520 ,34038000 ,960 ,12146000 ,2130 ,16589000 ,2340 ,21099000 ,,,,,,,,,,,
35,N4N,4800 ,214479000 ,3730 ,101772000 ,2930 ,31430000 ,910 ,13745000 ,3060 ,23779000 ,2620 ,25181000 ,,,,,,,,,,,
35,N4S,17490 ,770213000 ,8920 ,228064000 ,6890 ,91494000 ,2310 ,32257000 ,9670 ,80332000 ,8400 ,80683000 ,,,,,,,,,,,
35,N4T,7320 ,363320000 ,3490 ,105907000 ,3360 ,40609000 ,910 ,15718000 ,2990 ,25923000 ,3910 ,34267000 ,,,,,,,,,,,
35,N4V,1630 ,74175000 ,870 ,26542000 ,740 ,5921000 ,180 ,2177000 ,780 ,6665000 ,830 ,5923000 ,,,,,,,,,,,
35,N4W,6270 ,289595000 ,3180 ,77915000 ,3500 ,61342000 ,1540 ,27591000 ,2770 ,20818000 ,2750 ,22508000 ,,,,,,,,,,,
35,N4X,5380 ,261184000 ,3190 ,93589000 ,3070 ,53580000 ,1150 ,12612000 ,2100 ,15685000 ,2690 ,25314000 ,,,,,,,,,,,
35,N4Z,1300 ,63571000 ,580 ,16782000 ,580 ,5766000 ,150 ,1787000 ,610 ,4793000 ,560 ,4433000 ,,,,,,,,,,,
35,N5A,17020 ,754822000 ,10260 ,306498000 ,9640 ,138370000 ,2960 ,48622000 ,8590 ,69099000 ,9270 ,82482000 ,,,,,,,,,,,
35,N5C,8510 ,392895000 ,3890 ,102287000 ,3230 ,55768000 ,1150 ,17370000 ,4020 ,34182000 ,4150 ,51228000 ,,,,,,,,,,,
35,N5H,7450 ,307066000 ,3620 ,85600000 ,3260 ,43605000 ,1830 ,31588000 ,3740 ,30112000 ,3310 ,25206000 ,,,,,,,,,,,
35,N5L,1660 ,77572000 ,1550 ,50906000 ,1210 ,19400000 ,360 ,6758000 ,760 ,5866000 ,1190 ,13024000 ,,,,,,,,,,,
35,N5P,10770 ,467794000 ,5420 ,142683000 ,4110 ,45990000 ,1600 ,24755000 ,5810 ,50829000 ,5630 ,49030000 ,,,,,,,,,,,
35,N5R,14830 ,644807000 ,9220 ,264877000 ,6210 ,48423000 ,1780 ,29645000 ,8050 ,68217000 ,8100 ,66983000 ,,,,,,,,,,,
35,N5V,17790 ,656585000 ,6570 ,153262000 ,4650 ,66376000 ,1920 ,19002000 ,9420 ,87870000 ,8430 ,76296000 ,,,,,,,,,,,
35,N5W,12550 ,491428000 ,5890 ,132798000 ,4010 ,18296000 ,1570 ,19058000 ,7630 ,70630000 ,6500 ,60554000 ,,,,,,,,,,,
35,N5X,18290 ,991377000 ,8160 ,302097000 ,10290 ,148610000 ,2930 ,60093000 ,5760 ,54120000 ,10330 ,95726000 ,,,,,,,,,,,
35,N5Y,18220 ,696930000 ,6730 ,166396000 ,5230 ,48058000 ,2470 ,30027000 ,10330 ,100000000 ,9120 ,152870000 ,,,,,,,,,,,
35,N5Z,11400 ,432472000 ,5370 ,113631000 ,3330 ,18929000 ,1360 ,14307000 ,7700 ,74398000 ,5990 ,51103000 ,,,,,,,,,,,
35,N6A,6130 ,349986000 ,2730 ,101659000 ,3410 ,112622000 ,1110 ,38587000 ,2270 ,21388000 ,3570 ,38623000 ,,,,,,,,,,,
35,N6B,4910 ,201965000 ,2190 ,51311000 ,1720 ,21850000 ,710 ,11404000 ,3590 ,35305000 ,2810 ,26263000 ,,,,,,,,,,,
35,N6C,15900 ,758483000 ,7760 ,236946000 ,7270 ,95258000 ,2500 ,55611000 ,7350 ,68799000 ,8500 ,80946000 ,,,,,,,,,,,
35,N6E,13000 ,488252000 ,6010 ,138526000 ,4120 ,17719000 ,1890 ,20781000 ,7960 ,79073000 ,7020 ,61519000 ,,,,,,,,,,,
35,N6G,23920 ,1243811000 ,9610 ,340025000 ,13110 ,244251000 ,4620 ,98341000 ,8050 ,76840000 ,14460 ,134718000 ,,,,,,,,,,,
35,N6H,20760 ,986225000 ,10740 ,367129000 ,11030 ,197157000 ,3850 ,67521000 ,8500 ,75658000 ,12040 ,118861000 ,,,,,,,,,,,
35,N6J,12870 ,538820000 ,8190 ,230541000 ,5890 ,61120000 ,1980 ,32287000 ,7700 ,70375000 ,7350 ,62364000 ,,,,,,,,,,,
35,N6K,18250 ,1058416000 ,11280 ,434451000 ,11690 ,228712000 ,2970 ,78903000 ,6410 ,58228000 ,11230 ,118478000 ,,,,,,,,,,,
35,N6L,2320 ,112552000 ,600 ,13902000 ,840 ,12319000 ,500 ,7657000 ,970 ,9740000 ,1330 ,12653000 ,,,,,,,,,,,
35,N6M,4360 ,211529000 ,1220 ,32028000 ,1570 ,18918000 ,680 ,7880000 ,1610 ,15378000 ,2130 ,18533000 ,,,,,,,,,,,
35,N6N,360 ,18744000 ,210 ,5457000 ,250 ,7083000 ,110 ,1453000 ,150 ,1174000 ,200 ,1316000 ,,,,,,,,,,,
35,N6P,5540 ,347759000 ,2590 ,92284000 ,3370 ,81151000 ,1010 ,20985000 ,1660 ,14707000 ,3100 ,29941000 ,,,,,,,,,,,
35,N7A,5760 ,267110000 ,5050 ,151629000 ,4130 ,47669000 ,1120 ,17097000 ,2920 ,23812000 ,3350 ,27885000 ,,,,,,,,,,,
35,N7G,9900 ,456726000 ,5800 ,152502000 ,5110 ,59052000 ,1500 ,24034000 ,5090 ,39760000 ,5020 ,42153000 ,,,,,,,,,,,
35,N7L,12330 ,514237000 ,8610 ,236722000 ,5770 ,55581000 ,1530 ,21548000 ,7460 ,64793000 ,6380 ,58453000 ,,,,,,,,,,,
35,N7M,12250 ,514218000 ,7380 ,201447000 ,5840 ,88697000 ,1970 ,31709000 ,7240 ,66307000 ,6530 ,64036000 ,,,,,,,,,,,
35,N7S,14920 ,754367000 ,8280 ,296663000 ,7470 ,83753000 ,1470 ,27514000 ,6870 ,65050000 ,8100 ,72787000 ,,,,,,,,,,,
35,N7T,12040 ,462824000 ,7750 ,218638000 ,4840 ,50494000 ,1300 ,16019000 ,9000 ,86495000 ,6810 ,63671000 ,,,,,,,,,,,
35,N7V,5850 ,290601000 ,4650 ,173764000 ,3800 ,58546000 ,650 ,14935000 ,2800 ,25934000 ,3460 ,38130000 ,,,,,,,,,,,
35,N7W,1060 ,55990000 ,1510 ,58103000 ,1070 ,9142000 ,140 ,2048000 ,480 ,4005000 ,800 ,6471000 ,,,,,,,,,,,
35,N7X,590 ,44948000 ,440 ,19449000 ,560 ,28176000 ,100 ,3677000 ,140 ,1394000 ,400 ,5366000 ,,,,,,,,,,,
35,N8A,5820 ,235031000 ,4420 ,100054000 ,2560 ,30064000 ,910 ,11020000 ,4630 ,39915000 ,3220 ,27642000 ,,,,,,,,,,,
35,N8H,14130 ,574218000 ,7070 ,188547000 ,5700 ,94159000 ,1850 ,30642000 ,6950 ,58940000 ,6410 ,47717000 ,,,,,,,,,,,
35,N8M,6350 ,293449000 ,3320 ,97605000 ,2660 ,20109000 ,960 ,11838000 ,3380 ,29542000 ,3380 ,30437000 ,,,,,,,,,,,
35,N8N,13810 ,755850000 ,7820 ,276445000 ,7690 ,164694000 ,1750 ,40973000 ,5740 ,52786000 ,8330 ,79980000 ,,,,,,,,,,,
35,N8P,7460 ,366997000 ,4080 ,142680000 ,3760 ,36179000 ,870 ,18258000 ,3350 ,33293000 ,4490 ,37651000 ,,,,,,,,,,,
35,N8R,6760 ,266999000 ,3180 ,90168000 ,2290 ,13080000 ,690 ,6951000 ,3940 ,39913000 ,3740 ,30752000 ,,,,,,,,,,,
35,N8S,11600 ,483888000 ,7270 ,227564000 ,4770 ,61685000 ,1210 ,17952000 ,6740 ,63251000 ,6760 ,62768000 ,,,,,,,,,,,
35,N8T,8250 ,286249000 ,4670 ,113753000 ,2520 ,12349000 ,860 ,9353000 ,6520 ,64353000 ,5010 ,41005000 ,,,,,,,,,,,
35,N8V,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,
35,N8W,13140 ,531896000 ,5920 ,155976000 ,4190 ,27642000 ,1400 ,15770000 ,7840 ,76898000 ,7330 ,59703000 ,,,,,,,,,,,
35,N8X,7750 ,269611000 ,3650 ,83395000 ,2330 ,14066000 ,880 ,10008000 ,6120 ,63967000 ,4670 ,40941000 ,,,,,,,,,,,
35,N8Y,9170 ,351794000 ,5250 ,149602000 ,3310 ,40064000 ,970 ,14007000 ,6550 ,65899000 ,5730 ,51503000 ,,,,,,,,,,,
35,N9A,9970 ,312917000 ,5200 ,98436000 ,2780 ,21382000 ,1470 ,15379000 ,10130 ,109249000 ,6810 ,64849000 ,,,,,,,,,,,
35,N9B,10660 ,318532000 ,3000 ,66013000 ,2610 ,16371000 ,1440 ,10194000 ,5550 ,59477000 ,5670 ,48407000 ,,,,,,,,,,,
35,N9C,6130 ,175133000 ,2240 ,48498000 ,1280 ,4052000 ,700 ,5522000 ,4170 ,42974000 ,3440 ,29717000 ,,,,,,,,,,,
35,N9E,11260 ,567102000 ,5490 ,183148000 ,5790 ,67240000 ,1600 ,27917000 ,4950 ,49636000 ,6650 ,62146000 ,,,,,,,,,,,
35,N9G,10710 ,555038000 ,4290 ,135693000 ,5400 ,56138000 ,1510 ,24677000 ,4390 ,43434000 ,6500 ,59869000 ,,,,,,,,,,,
35,N9H,6700 ,399807000 ,3650 ,125851000 ,4240 ,68234000 ,860 ,22828000 ,2620 ,24178000 ,4070 ,41755000 ,,,,,,,,,,,
35,N9J,11760 ,706121000 ,5030 ,165658000 ,5740 ,69825000 ,1250 ,33007000 ,4540 ,42140000 ,6180 ,56984000 ,,,,,,,,,,,
35,N9K,1590 ,93452000 ,570 ,16473000 ,780 ,9168000 ,200 ,3470000 ,640 ,6265000 ,920 ,8584000 ,,,,,,,,,,,
35,N9V,11680 ,592789000 ,6600 ,204488000 ,5370 ,64811000 ,1420 ,24501000 ,5600 ,50138000 ,6440 ,62967000 ,,,,,,,,,,,
35,N9Y,7900 ,402226000 ,4970 ,163660000 ,4090 ,64506000 ,1260 ,23405000 ,3540 ,28904000 ,4340 ,41404000 ,,,,,,,,,,,
35,P0A,7190 ,268163000 ,6860 ,179985000 ,4310 ,51428000 ,1660 ,19265000 ,5390 ,46694000 ,4580 ,45688000 ,,,,,,,,,,,
35,P0B,4420 ,200405000 ,2950 ,94444000 ,2620 ,70178000 ,1150 ,26307000 ,2130 ,17241000 ,2640 ,23809000 ,,,,,,,,,,,
35,P0C,1720 ,71146000 ,1470 ,44421000 ,1110 ,27149000 ,390 ,9265000 ,990 ,8046000 ,1140 ,12468000 ,,,,,,,,,,,
35,P0E,1600 ,70258000 ,1150 ,33779000 ,850 ,15236000 ,330 ,4580000 ,890 ,7910000 ,930 ,8904000 ,,,,,,,,,,,
35,P0G,1350 ,63421000 ,1270 ,37278000 ,910 ,18822000 ,280 ,4953000 ,880 ,7717000 ,860 ,9130000 ,,,,,,,,,,,
35,P0H,15360 ,706588000 ,11190 ,293173000 ,6870 ,63537000 ,2870 ,32476000 ,9430 ,86607000 ,7740 ,77585000 ,,,,,,,,,,,
35,P0J,9940 ,481804000 ,6760 ,165479000 ,5140 ,44577000 ,1720 ,23406000 ,6230 ,53826000 ,4300 ,39738000 ,,,,,,,,,,,
35,P0K,5080 ,265993000 ,3920 ,105895000 ,2240 ,13598000 ,690 ,6049000 ,3120 ,29779000 ,2540 ,29578000 ,,,,,,,,,,,
35,P0L,9440 ,460319000 ,6250 ,144821000 ,4180 ,34828000 ,1070 ,16729000 ,6770 ,61571000 ,4820 ,46961000 ,,,,,,,,,,,
35,P0M,26030 ,1312955000 ,15940 ,444647000 ,10680 ,76993000 ,2390 ,24303000 ,13720 ,127534000 ,12260 ,102175000 ,,,,,,,,,,,
35,P0N,4960 ,276128000 ,2320 ,59747000 ,1760 ,12498000 ,400 ,4753000 ,2450 ,24299000 ,2060 ,21373000 ,,,,,,,,,,,
35,P0P,6720 ,260938000 ,6550 ,168790000 ,3590 ,35594000 ,1430 ,13649000 ,5600 ,51040000 ,4390 ,42794000 ,,,,,,,,,,,
35,P0R,5440 ,227761000 ,5100 ,138556000 ,2850 ,23761000 ,1150 ,12036000 ,3780 ,34546000 ,3000 ,29049000 ,,,,,,,,,,,
35,P0S,5230 ,246657000 ,3310 ,87395000 ,1940 ,14174000 ,690 ,6317000 ,2990 ,29236000 ,2400 ,22187000 ,,,,,,,,,,,
35,P0T,14070 ,687352000 ,9530 ,249426000 ,5950 ,40680000 ,1640 ,16386000 ,8550 ,81400000 ,7030 ,83273000 ,,,,,,,,,,,
35,P0V,5060 ,263939000 ,2960 ,62691000 ,2030 ,16532000 ,520 ,5209000 ,3870 ,36745000 ,2450 ,30076000 ,,,,,,,,,,,
35,P0W,2730 ,128033000 ,1800 ,45240000 ,1280 ,14200000 ,800 ,7567000 ,1550 ,13262000 ,1330 ,11300000 ,,,,,,,,,,,
35,P0X,2390 ,111886000 ,2060 ,62879000 ,1540 ,22037000 ,390 ,5982000 ,1560 ,14305000 ,1640 ,14357000 ,,,,,,,,,,,
35,P0Y,20 ,456000 ,40 ,1503000 ,0 ,0 ,0 ,0 ,10 ,129000 ,20 ,133000 ,,,,,,,,,,,
35,P1A,8180 ,352800000 ,5230 ,161795000 ,3430 ,30254000 ,920 ,13831000 ,4650 ,45080000 ,4080 ,40121000 ,,,,,,,,,,,
35,P1B,15920 ,674923000 ,9830 ,282943000 ,6540 ,61493000 ,2020 ,33076000 ,9730 ,93939000 ,7980 ,74335000 ,,,,,,,,,,,
35,P1C,1930 ,134332000 ,850 ,36637000 ,1070 ,28501000 ,260 ,11132000 ,410 ,3983000 ,920 ,8624000 ,,,,,,,,,,,
35,P1H,8400 ,354518000 ,5970 ,184925000 ,5100 ,95404000 ,1840 ,36130000 ,4470 ,37398000 ,5170 ,50369000 ,,,,,,,,,,,
35,P1L,8560 ,378881000 ,6110 ,194878000 ,4800 ,76954000 ,1660 ,35573000 ,4220 ,35093000 ,4830 ,46645000 ,,,,,,,,,,,
35,P1P,4340 ,167923000 ,3800 ,113970000 ,2410 ,40663000 ,800 ,11999000 ,2880 ,25112000 ,2640 ,25311000 ,,,,,,,,,,,
35,P2A,6330 ,262146000 ,4970 ,143715000 ,3630 ,54111000 ,1100 ,23734000 ,3760 ,31902000 ,3540 ,30739000 ,,,,,,,,,,,
35,P2B,4260 ,182499000 ,3630 ,93434000 ,2040 ,20281000 ,480 ,6832000 ,3300 ,31608000 ,2260 ,20266000 ,,,,,,,,,,,
35,P2N,3200 ,172999000 ,2100 ,51335000 ,1210 ,9409000 ,270 ,3419000 ,2130 ,20271000 ,1560 ,14983000 ,,,,,,,,,,,
35,P3A,12700 ,590267000 ,7560 ,254406000 ,6040 ,54371000 ,1230 ,21712000 ,5920 ,54255000 ,6430 ,51449000 ,,,,,,,,,,,
35,P3B,8200 ,376561000 ,4020 ,112410000 ,3210 ,33265000 ,740 ,12563000 ,4840 ,47084000 ,4220 ,36822000 ,,,,,,,,,,,
35,P3C,7980 ,287755000 ,3800 ,91237000 ,2500 ,18140000 ,780 ,9278000 ,6020 ,60268000 ,4300 ,38391000 ,,,,,,,,,,,
35,P3E,14310 ,820601000 ,8660 ,314819000 ,8540 ,194653000 ,1640 ,43447000 ,5820 ,53575000 ,8070 ,73169000 ,,,,,,,,,,,
35,P3G,2300 ,152672000 ,1220 ,43254000 ,1350 ,42539000 ,270 ,5518000 ,710 ,6450000 ,1180 ,12239000 ,,,,,,,,,,,
35,P3L,4620 ,252092000 ,1910 ,55918000 ,1630 ,19863000 ,350 ,5657000 ,1900 ,17432000 ,2060 ,16913000 ,,,,,,,,,,,
35,P3N,4480 ,252293000 ,2240 ,63493000 ,1740 ,11279000 ,360 ,5756000 ,1960 ,18312000 ,1900 ,15707000 ,,,,,,,,,,,
35,P3P,8800 ,493974000 ,3980 ,115479000 ,3170 ,19333000 ,710 ,8204000 ,3590 ,32153000 ,3640 ,28901000 ,,,,,,,,,,,
35,P3Y,4340 ,258324000 ,2230 ,77730000 ,1860 ,22087000 ,340 ,5695000 ,1400 ,12724000 ,2020 ,15910000 ,,,,,,,,,,,
35,P4N,12850 ,636192000 ,7070 ,172237000 ,5200 ,57073000 ,1100 ,27598000 ,7440 ,70576000 ,5650 ,59309000 ,,,,,,,,,,,
35,P4P,1810 ,103434000 ,730 ,20001000 ,650 ,8473000 ,150 ,2562000 ,790 ,7682000 ,750 ,7628000 ,,,,,,,,,,,
35,P4R,2700 ,165142000 ,1070 ,26079000 ,1150 ,19974000 ,280 ,4044000 ,1100 ,10086000 ,1110 ,12110000 ,,,,,,,,,,,
35,P5A,3750 ,138430000 ,5700 ,139360000 ,2110 ,14220000 ,390 ,6167000 ,4440 ,39550000 ,2590 ,24335000 ,,,,,,,,,,,
35,P5E,2670 ,121197000 ,1980 ,60023000 ,1160 ,7809000 ,220 ,3236000 ,1410 ,12609000 ,1240 ,10033000 ,,,,,,,,,,,
35,P5N,4250 ,195263000 ,2910 ,78736000 ,1630 ,16450000 ,390 ,10209000 ,2480 ,22361000 ,1770 ,15707000 ,,,,,,,,,,,
35,P6A,17410 ,785969000 ,11270 ,351375000 ,7610 ,118650000 ,1620 ,28496000 ,9610 ,94471000 ,8940 ,97457000 ,,,,,,,,,,,
35,P6B,11550 ,472592000 ,8030 ,247703000 ,5380 ,59063000 ,1080 ,16887000 ,6580 ,62083000 ,5820 ,53564000 ,,,,,,,,,,,
35,P6C,10130 ,405850000 ,6030 ,153291000 ,3420 ,17091000 ,680 ,7138000 ,6040 ,60211000 ,4620 ,44406000 ,,,,,,,,,,,
35,P7A,13750 ,636944000 ,9110 ,284831000 ,6240 ,56503000 ,1360 ,21803000 ,7360 ,68554000 ,7110 ,62674000 ,,,,,,,,,,,
35,P7B,11080 ,503995000 ,6450 ,208537000 ,5390 ,74499000 ,1180 ,22347000 ,5960 ,55294000 ,5960 ,52139000 ,,,,,,,,,,,
35,P7C,10420 ,436723000 ,6170 ,185341000 ,4240 ,31713000 ,940 ,13124000 ,5960 ,56698000 ,5290 ,45644000 ,,,,,,,,,,,
35,P7E,10090 ,430304000 ,6190 ,182964000 ,3760 ,26450000 ,840 ,11520000 ,5990 ,56025000 ,5120 ,43102000 ,,,,,,,,,,,
35,P7G,7020 ,403018000 ,3510 ,115540000 ,3650 ,54537000 ,750 ,17517000 ,2560 ,24745000 ,3460 ,33788000 ,,,,,,,,,,,
35,P7J,2370 ,139638000 ,1330 ,46195000 ,1220 ,18697000 ,270 ,5236000 ,940 ,9064000 ,1340 ,13994000 ,,,,,,,,,,,
35,P7K,3570 ,208377000 ,2270 ,78144000 ,2040 ,36315000 ,380 ,8747000 ,1250 ,11342000 ,1800 ,15683000 ,,,,,,,,,,,
35,P7L,1050 ,55232000 ,650 ,19320000 ,450 ,6145000 ,180 ,2757000 ,520 ,4910000 ,470 ,3980000 ,,,,,,,,,,,
35,P8N,5690 ,272501000 ,3440 ,101131000 ,2320 ,23572000 ,600 ,8911000 ,2570 ,23550000 ,2730 ,22125000 ,,,,,,,,,,,
35,P8T,2650 ,144676000 ,1020 ,29526000 ,990 ,16224000 ,280 ,8964000 ,920 ,9397000 ,1070 ,8439000 ,,,,,,,,,,,
35,P9A,4750 ,236635000 ,3100 ,97593000 ,2080 ,30251000 ,560 ,8063000 ,2270 ,20218000 ,2260 ,19040000 ,,,,,,,,,,,
35,P9N,7030 ,343170000 ,4160 ,131210000 ,3410 ,35756000 ,860 ,18878000 ,3160 ,28708000 ,3330 ,28519000 ,,,,,,,,,,,
TOTAL,,7247870 ,390561014000 ,3303400 ,94272606000 ,3613320 ,57487563000 ,1266200 ,21901619000 ,3268690 ,31125164000 ,4077420 ,40807830000 ,,,,,,,,,,,
46,R0A,19790 ,890468000 ,7270 ,155863000 ,9440 ,91653000 ,5080 ,63798000 ,8170 ,64084000 ,9600 ,60386000 ,,,,,,,,,,,
46,R0B,5060 ,207674000 ,3600 ,51168000 ,920 ,6440000 ,470 ,2118000 ,5550 ,52932000 ,10570 ,102251000 ,,,,,,,,,,,
46,R0C,20870 ,957501000 ,15080 ,369385000 ,12060 ,93952000 ,6130 ,47979000 ,11620 ,94568000 ,15520 ,133484000 ,,,,,,,,,,,
46,R0E,15790 ,739434000 ,11580 ,318142000 ,10000 ,79566000 ,3450 ,43825000 ,8020 ,65795000 ,10720 ,86137000 ,,,,,,,,,,,
46,R0G,20200 ,920572000 ,10090 ,227682000 ,13580 ,206799000 ,6620 ,93770000 ,7620 ,53897000 ,11150 ,68577000 ,,,,,,,,,,,
46,R0H,5120 ,212939000 ,2860 ,56809000 ,2730 ,30337000 ,1840 ,17419000 ,2750 ,21010000 ,3900 ,35509000 ,,,,,,,,,,,
46,R0J,12460 ,532329000 ,8270 ,183715000 ,6830 ,88593000 ,4120 ,30537000 ,6050 ,42954000 ,7930 ,53001000 ,,,,,,,,,,,
46,R0K,12600 ,555699000 ,7340 ,168610000 ,7110 ,112933000 ,3970 ,43760000 ,5130 ,37643000 ,7700 ,52355000 ,,,,,,,,,,,
46,R0L,10000 ,393353000 ,7880 ,153854000 ,5740 ,68482000 ,4130 ,28720000 ,7110 ,56933000 ,7990 ,65985000 ,,,,,,,,,,,
46,R0M,8630 ,369699000 ,5360 ,112342000 ,5880 ,95421000 ,3490 ,37062000 ,3850 ,28303000 ,5960 ,38826000 ,,,,,,,,,,,
46,R1A,10700 ,542550000 ,6270 ,180164000 ,5040 ,52723000 ,1510 ,21975000 ,4700 ,37267000 ,6690 ,62912000 ,,,,,,,,,,,
46,R1B,0 ,0 ,180 ,6366000 ,0 ,0 ,0 ,0 ,40 ,257000 ,90 ,643000 ,,,,,,,,,,,
46,R1C,2190 ,115591000 ,1060 ,28938000 ,1080 ,10799000 ,340 ,6974000 ,780 ,6251000 ,1230 ,9857000 ,,,,,,,,,,,
46,R1N,8030 ,351009000 ,4760 ,119578000 ,4040 ,37972000 ,3430 ,41690000 ,4100 ,31836000 ,5690 ,41275000 ,,,,,,,,,,,
46,R2C,18230 ,851101000 ,7340 ,202054000 ,6190 ,29742000 ,1910 ,22684000 ,7400 ,60568000 ,9740 ,64645000 ,,,,,,,,,,,
46,R2E,5280 ,378417000 ,2880 ,105362000 ,4110 ,107145000 ,900 ,30461000 ,1250 ,10396000 ,3350 ,34348000 ,,,,,,,,,,,
46,R2G,16640 ,800174000 ,11210 ,332516000 ,9310 ,76067000 ,2130 ,37654000 ,7690 ,57676000 ,10360 ,76849000 ,,,,,,,,,,,
46,R2H,7730 ,369507000 ,4450 ,120058000 ,3980 ,28778000 ,1250 ,24046000 ,3890 ,32370000 ,4680 ,36840000 ,,,,,,,,,,,
46,R2J,14390 ,696571000 ,7130 ,231271000 ,6630 ,66573000 ,1880 ,29892000 ,5340 ,45672000 ,8750 ,61620000 ,,,,,,,,,,,
46,R2K,17760 ,740606000 ,7710 ,204044000 ,6140 ,32405000 ,2260 ,26042000 ,8130 ,67117000 ,10590 ,71846000 ,,,,,,,,,,,
46,R2L,7440 ,276721000 ,2580 ,48845000 ,1580 ,9719000 ,830 ,7630000 ,4460 ,39049000 ,4780 ,33121000 ,,,,,,,,,,,
46,R2M,19320 ,883169000 ,10220 ,303393000 ,8750 ,109280000 ,2850 ,44788000 ,8590 ,70975000 ,12040 ,90226000 ,,,,,,,,,,,
46,R2N,17180 ,928153000 ,9000 ,304792000 ,9490 ,93343000 ,2350 ,42408000 ,5240 ,41932000 ,10790 ,86548000 ,,,,,,,,,,,
46,R2P,19170 ,709863000 ,6480 ,149041000 ,5390 ,38279000 ,3090 ,34575000 ,8260 ,69211000 ,12140 ,73264000 ,,,,,,,,,,,
46,R2R,14850 ,573799000 ,4240 ,86057000 ,3280 ,20529000 ,2090 ,19026000 ,6360 ,53538000 ,9320 ,56538000 ,,,,,,,,,,,
46,R2V,20100 ,894053000 ,8910 ,224981000 ,7170 ,57974000 ,2320 ,28862000 ,9170 ,75001000 ,12430 ,85350000 ,,,,,,,,,,,
46,R2W,11400 ,376149000 ,4670 ,76192000 ,2210 ,9217000 ,1300 ,9603000 ,9550 ,91085000 ,9450 ,80420000 ,,,,,,,,,,,
46,R2X,10770 ,383747000 ,3400 ,60664000 ,1780 ,6285000 ,970 ,5902000 ,6040 ,51700000 ,7130 ,43178000 ,,,,,,,,,,,
46,R2Y,9890 ,458714000 ,5450 ,164914000 ,3990 ,23866000 ,1040 ,12824000 ,4120 ,33945000 ,5980 ,43491000 ,,,,,,,,,,,
46,R3A,1660 ,48608000 ,580 ,5905000 ,270 ,3279000 ,190 ,1632000 ,1740 ,16885000 ,1510 ,13198000 ,,,,,,,,,,,
46,R3B,5520 ,198276000 ,2140 ,38173000 ,1470 ,29069000 ,710 ,11379000 ,4510 ,42468000 ,4040 ,32026000 ,,,,,,,,,,,
